id,product_id,content,customer_id,rating
18793555,74021317,"Một cuốn tiểu thuyết tự truyện làm thổn thức con tim ❤️ Mình đã tưởng tượng ra được ngôi nhà, vườn thú, cây cam và không ít lần tủm tỉm cười, rồi hai hàng nước mắt lăn dài trên má 🥰",20808277,5
20108904,74021317,Sách đẹp và mới nội dung hay,30343464,4
8675748,74021317,"Đều là đặt sách giảm giá mà bên fahasa giao hộp ngay ngắn nguyên vẹn gói hàng chống sốc kĩ lưỡng còn hộp tiki vừa móp vừa méo mở hộp ra thấy cuốn sách trơ trọi không có một miếng giấy bọc luôn.
Mình thấy vấn đề đóng gói được phản ánh nhiều rồi nhưng tiki vẫn chưa cải thiện",60939,4
12066421,74021317,"Cuốn sách thật sự rất đáng để đọc một lần. Mình là người không dễ xúc động, từng đọc qua Hãy chăm sóc mẹ, Bố con cá gai... nhưng không rơi một giọt nước mắt. Vậy mà phiêu lưu cùng với cuốn sách này khiến mình có một cảm xúc rất lạ và đã bật khóc. Mình là người rất hay thất vọng, tự ti về bản thân và nhận được nhiều sự thiếu tôn trọng, dè bĩu của người khác, nhưng đến giờ mình vẫn chưa thể xua đuổi con quỷ đó. Mình cảm thấy ở cậu bé này có một nghị lực rất tuyệt vời, đôi khi cũng muốn có một cây cam như cậu bé lắng nghe hết mọi chuyện trên trời dưới đất, muốn có một người bạn thấu hiểu và trìu mến với mình. Thì ra mình đang cô đơn, mình cảm thấy có quá nhiều tổn thương bởi cuộc đời mang lại mình cũng cần những người bạn như thế. Chắc có lẽ đó là lý do mình đã bật khóc khi cậu bé bị tổn thương. Tiền bạc cũng không thể nào thay thế nổi sự cảm thông, chia sẻ của một ai đó, chỉ cần họ xoa dịu thì con quỷ sẽ biến mất. Đây chỉ là một phần cảm xúc của mình khi đọc cuốn này, mình nghĩ rằng sẽ còn rất nhiều điều hay để mọi người khám phá, hãy đọc và cảm nhận thêm mọi người nhé. Hãy đồng hành cùng cậu bé, biết đâu hành trình bạn đang đi sẽ có những lúc gặp phải cậu bé này thì sao. Thật sự rất phiêu lưu, ấm ức, trẻ con, ấn áp và đau đớn.",5789588,5
15253070,74021317,"Đọc được mấy câu trích dẫn của sách ở nhiều post rồi nên mê lắm TvT nay sách về mà mừng rớt nước mắt, mới và đẹp lắm. Tiki ship hàng đỉnh ghê, ko cần bọc chống sốc nhưng hộp vẫn vuông vắn, sách cũng nguyên vẹn nhìn thích xỉu",22369150,5
20015837,74021317,Rất hay và ý nghĩa.Nhiều lúc đọc cảm thấy rất xúc động.Hàng chất lượng giao nhanh .Mn yên tâm đặt,16079121,5
15563652,74021317,"Mình đặt hàng trong đợt dịch nên giao hàng bị hoãn. Tuy vậy, sách vẫn mới và đẹp. Nội dung cuốn sách rất hấp dẫn, lúc nhẹ nhàng, lúc hối hả. Cây cam ngọt của tôi giúp mình có thêm cái nhìn và suy nghĩ khác về cuộc sống. Mình đã nức nở khi đọc xong cuốn sách này.",21941345,4
14894226,74021317,"Tiki giao hàng rất nhanh, nội dung sách khỏi phải bàn, chất lượng giấy và in ấn cũng rất tốt 
Tuy nhiên mình hơi thất vọng vì hàng KHÔNG HỀ ĐƯỢC BỌC gì cả, một màng nhỏ cũng không, để trơ trong hộp carton và sách bị trầy gáy rất khó chịu",26422889,5
17342380,74021317,"10/10
Không nói nhiều. Đây là cuốn sách yêu thích của mình. Nếu đã đọc về series Sự im lặng của bầy cừu rồi thì cuốn này sẽ là một cuốn tương tự Hannibal trỗi dậy (ý kiến riêng) 
Mình đã suy nghĩ khá nhiều và tìm được khá nhiều điểm chung. Bi kịch tuổi thơ của những đứa trẻ, nhưng sự trưởng thành và môi trường sống đưa họ tới những quyết định và phong cách sống khác nhau.",10882556,5
18977917,74021317,"Giao hàng nhanh, đóng gói cẩn thânn, sach đep lăm aaaaa",6951081,5
15956771,74021317,"Sách khá hay, mọi người nên thử tìm đọc. Sách rất đẹp, được bọc cẩn thận, tuy nhiên gói hàng chưa kĩ lắm, may mắn là sách không bị hư hại. Thời gian giao hàng luôn nhanh và mình rất hài lòng về chất lượng và dịch vụ.",22169837,5
11922996,74021317,"Một cuốn sách mỏng nhưng nội dung thì lại cực kỳ cảm động. Một cậu bé được coi là điềm xui xẻo, hư hỏng nhưng thực ra bên trong cậu lại là cả một tâm hồn ngây thơ đáng yêu và không kém phần sâu sắc. Một câu chuyện mà chắc chắn sẽ lấy đi không ít nước mắt của bạn đọc.",9691915,5
20177860,74021317,Quá hay nhưng buồn quá,30403992,5
19107030,74021317,"Sách rất hay vừa nhận hàng cái đọc hết luôn trong 1 buổi tối dù biết trước đc 1 chút do nghe review nhưng vẫn k thể cầm đc nước mắt, đóng gói ổn hộp hơi móp nhưng rất cẩn thận",17159075,5
19164868,74021317,"Sách có thể bọc bookcare nhưng lại ko có bookcare, vui lòng hoàn lại cho tôi",11799722,4
12429327,74021317,"Giao hàng nhanh, nhưng trời mưa to suốt từ đêm qua đến sáng nay các bạn không cho mình cái bọc mà bỏ thẳng vào hộp luôn, hộp ướt sách cũng ướt. Quá thất vọng với cách đóng gói của tiki trading.",23899723,1
12475909,74021317,"1 sao vì đơn hàng trễ hẹn tới 2 lần dù thời điểm mình đặt hàng đã hết giãn cách. Gửi *** lần 2 không được tiki phản hồi. Nhận sách thì hộp rách, sách bị nát góc, gáy sách méo rất nhiều.",6971643,1
17095645,74021317,"Tiki giao hàng nhanh, sản phẩm tới tay hoàn thiện, mình có thắc mắc có phải chương trình bọc bìa sách đã ngưng rồi không lâu rồi những sách mình mua không còn bao sách nữa. Cuối cùng là nội dung sách rất tuyệt vời, được trải lòng và thấu cảm rất nhiều qua câu chuyện của Zezé! 4 sao vì vấn đề bọc sách thôi nhé, cảm ơn Tiki!",6194811,4
18019824,74021317,"Sách đẹp, giấy đẹp, nội dung nhẹ nhàng, gần gũi với lời tự sự ngây thơ mà sâu sắc của một đứa trẻ chịu nhiều tổn thương trong cuộc đời và ý nghĩa của lòng tốt, sự trìu mến trong việc cứu rỗi một trái tim vốn đã in dấu nhiều vết thương.",7301160,5
11782376,74021317,"Điều đầu tiên khi đọc những chương đầu của cuốn sách này là cảm thấy bản thân mình ở trong nhân vật bởi khi còn bé ai cũng từng có một thế giới tưởng tượng của riêng bản thân mình. Tuy nhiên sự thật cuộc sống dần kéo cậu bé khỏi thế giới của bản thân. Đọc những chương sau mình không thể kìm được nước mắt khi cậu bé phải trải qua những điều tồi tệ nhất của cuộc sống khi những thứ mình yêu quý nhất dần dâng rời xa cậu. Đây là cuốn sách ai cũng nên đọc thử ít nhất 1 lần để cảm nhận thêm nhiều khía cạnh hơn ở cuộc sống. 
10/10 cho cuốn sách và 5 sao cho tiki.",6632555,5
10490294,74021317,"Một cuốn sách chỉn chu, cả về hình thức lẫn nội dung!
Mình đã thực sự ấn tượng ngay từ những trang đầu tiên, bởi lẽ, mình cũng đã từng có nhiều suy nghĩ tồi tệ như vậy.
Chưa đọc hết trọn sách, nhưng mình tin nó sẽ là trải nghiệm tuyệt vời",19779854,5
17293672,74021317,"Fahasa đóng gói cẩn thận lắm, bao bì nhìn dễ thương.
Sách được bọc kỹ, không bị hư góc.",14190055,5
11708400,74021317,"Tiki đóng gói sơ sài thiệt, chỉ bỏ sách vào hộp cactong thôi, không có bao chống sốc gì cả
Nhưng may là sách không sao, thẳng thớn, không bị tổn thương gì
Mình chưa đọc nhưng nghe mọi người khen rất nhiều, nên mình khá mong chờ
Dịch vậy mà tiki vẫn giao sách được ở SG thì mình không yêu cầu giao nhanh gì cả. Có giao là mừng rồi
Kì này mua sách Tiki rất hài lòng",6631650,5
11498157,74021317,"Một tác phẩm quá tuyệt vời đưa người đọc từ cảm xúc mới mẻ với trí tưởng tượng phong phú của một cậu bé 5 tuổi về những sự vật, hiện tượng đời thường cho đến tình cảm rất đỗi thiêng liêng ""tình cha"" của cậu với ""ông Bồ"" tốt bụng. Mỗi một phần sách đem đến cho người đọc 1 cung bậc cảm xúc riêng. 
Phần 1: Đôi khi vào giáng sinh, đứa con của quỷ ra đời. Chúng ta nhìn thấy một Zezé tinh nghịch siêu hạng thậm chí đôi khi làm ra những trò quái đản mà người lớn không thể chấp nhận được. Nhưng ẩn sâu bên trong chính là một cậu bé tràn đầy tình yêu thương khi đi hát rong chỉ để đổi về cuốn sách cho chị gái yêu quý, là một cậu nhóc ham học hỏi khi luôn đến nhà ông Edmundo nghe kể chuyện và hỏi ti tỉ thứ trên đời, là lúc trộm hoa tặng cho cô giáo để tỏ lòng kính yêu khi thấy rằng chỉ có lọ hoa của lớp mình là trống rỗng...
Phần 2: Khi chúa Hài đồng buồn thiu xuất hiện
Đọc xong phần này thì mình nhận thấy từ ""buồn thiu"" còn quá nhẹ nhàng. Phần sách đã lấy đi bao nước mắt của bạn đọc. Nó kể về câu chuyện tình cha con thiêng liêng giữa cậu bé Zezé và ""ông Bồ"" Manuel Valadares. Duyên phận đã cho cậu gặp được ông, hai người xa lạ từ thù hoá thành bạn rồi thành cha con. Cậu bé tưởng chừng như không còn tha thiết sống tìm được một người yêu thương mình, luôn sẵn sàng chia sẻ, lắng nghe, mua kẹo, bi, những tấm thẻ, phân tích cho cậu hiểu cách cư xử đúng đắn. Nhưng con tàu Mangaratiba đã cướp đi người cha này của cậu, khiến cậu muốn lên thiên đường thật sự.
Phần này đã đẩy cao cảm xúc của người đọc, từ  đồng cảm, chua xót khi Zezé bị đánh hai trận đòn tưởng như chết đi sống lại. Rồi ngập tràn yêu thương khi cậu bé tươi tỉnh, có ""ông Bồ"" làm bạn làm cha, nhưng cuối cùng cậu vẫn chỉ còn lại một mình...Cậu chết lặng đi khi biết tin về tai nạn, và chỉ muốn theo ông, không còn bất cứ lí do nào để tiếp tục sống. Quả thực đây chính là phần lôi cuốn nhất của tác phẩm này. 
Có thể những người khác sẽ đánh giá rằng một cậu bé 5 tuổi không thể có những cảm xúc, suy nghĩ trưởng thành chính chắn như vậy. Nhưng cá nhân mình đánh giá cao cách xây dựng nhân vật của tác giả. Một bé con 5 tuổi vẫn hồn nhiên ngây thơ, vẫn nghịch dại, tưởng tượng mọi vật xung quanh đều có cảm xúc, khu vườn trẻ thơ của cậu đầy ắp những điều thú vị. Nhưng cậu bé ấy cũng hiểu về hoàn cảnh của gia đình, cũng biết rắng không được đòi hỏi quà giáng sinh cho bản thân, muốn kết liễu cuộc sống...Chính những điều này khiến người đọc quặn lòng, chua xót trước một Zezé quá hiểu chuyện.
Đây là cuốn sách trong năm hay nhất mà mình đọc đến thời điểm này!",20702928,5
14341697,74021317,"1:36 sáng
Mình đọc xong cuốn sách này, đúng nhưng những gì em mình cảm nhận, mình đã khóc. Cuốn sách phản ảnh sự thực tàn nhẫn, cuộc sống khó khăn khiến cho những đứa trẻ nhỏ phải suy nghĩ đến những điều mà chúng chưa đủ tuổi phải biết. Tâm hồn cậu bé zezé thật đẹp, đáng được chân trọng và yêu thương.",16936527,5
12219303,74021317,"Đặt gần 1 tháng mới tới tay do mình ở vùng dịch, còn sợ góc sách bị dập này nọ nữa nhưng Tiki không làm mình thất vọng. Về nội dung vì xem rv bảo sách hay nên mình mua luôn chứ chưa đọc qua, do vậy chưa thể đánh giá được.  Shipper rất thân thiện và nhiệt tình.",9980785,5
17449526,74021317,"Một cuốn sách hay và gợi nhớ lại tuổi thơ của tụi mình. Tâm hồn con trẻ sẽ luôn ở đó chứ chưa bao giờ rời  bỏ bạn. Và phần cuối của câu chuyện sẽ càng làm bạn thổn thức với tâm hồn của nhân vật hơn bao giờ hết. Đọc đi, đọc đi mọi người ơiiiii",85971,5
18448033,74021317,"Sách rất hay, đầy nhân văn. Mình đã từng khóc khi nghe audio book. Mình mua về cho đứa cháu của mình, ẻm đọc cũng khóc theo. Nói tóm lại là cuốn sách đầy nhân văn, giúp xây dựng tâm hồn trẻ em và cả người lớn. Rất nên đọc các bạn nhé",144506,5
14506452,74021317,"Mình mua quyển này bởi vì nó được khen rất nhiều.
Về chất lượng sản phẩm thì mình thấy rất tốt, hàng mình nhận được rất mới không hề bị móp hay có vết trầy xước trên sách. Tiki cho mã freeship nên mình đã chọn giao 2h luôn.
Về nội dung thì mình thấy ổn, đây là quyển sách xúc động, mình đọc trong một buổi và đã khóc hai lần. 
Thật ra con nít đứa nào cũng sẽ có phần nghịch ngợm cả, nếu nó không nghịch thì đã không là con nít rồi. Chúng ta cũng đã từng có những trò nghịch ngợm quấy phá, Zeze' cũng vậy. Nhưng đó không phải lí do để gia đình dùng những lời cay nghiệt gieo vào đầu em, rằng nó không đáng được sinh ra. Không, Zeze' xứng đáng. Và cả chúng ta cũng xứng đáng.",12604663,5
13659255,74021317,"Đây là một cuốn sách đáng đọc trong hành trình tìm hiểu sự yêu thương và lòng trắc ẩn. Highly recommend mọi người mua đọc thử nha. Ngoài ra thì lần này Tiki giao hàng tới rất êm, sách không dập, móp ở các cạnh.",575077,5
20093238,74021317,"Đóng gói rất cẩn thận, nội dung truyện hay và nhiều cảm xúc",12138963,5
14273351,74021317,"Mình khá hứng thú với quyển sách này. Kiểu mở ra xong thấy chất lượng bìa, giấy oke lắm. Thêm nữa là chất lượng sách thì xem qua phần mục lục hay phết ý ^^ Nhưng có 1 điểm trừ là shop giao nhưng không bọc bên ngoài mà chỉ để mỗi hộp bìa và cho sách vào bên trong nên mình mua là lần thứ 2 đều như vậy. Mong lần sau shop bọc cả sách giúp mình nhaa, mình thấy có vết bẩn với hơi móp cũng xót lắm ấy. Tuy như vậy nhưng shop vẫn 5* nhé ạ! Cảm ơn shop!",8058080,5
16753582,74021317,"""sách có nội dung hay, ý nghĩa và nhân văn. khi đọc ta sẽ tìm thấy bản thân trong câu chuyện của cậu bé ZeZé. và cảm động trước tình yêu thương của ông Bồ dành cho cậu bé tinh nghịch, và chính tình yêu thương đó đã sưởi ấm cậu bé và làm hành trang cho cậu trưởng thành.""",14302402,5
14171224,74021317,"Đợt dọn kho Nhã Nam này mình mua 2 lần sách, đợt đầu mình đặt giao rất nhanh, chưa đầy 24h, đợt tiếp này là mình đc Nhã Nam tặng voucher 50k nên tranh thủ mua luôn quyển sách đang dẫn đầu top best seller, áp tất cả mã vào còn có 20k =)) quá hời lun, đặt chiều qua sáng nay đã nhận được, nhanh dữ thần, sách đóng gói hơi qua loa chút, may là mình k ở xa lắm nên lúc nhận hàng thì hàng vẫn nguyên vẹn, tuy mới đặt hàng trên tiki 3 lần nhưng lần nào cũng rất hài lòng, sẽ tiếp tục ủng hộ Nhã Nam và Tiki trong time tới 💛",18142662,5
15109330,74021317,"Chất lượng in ấn rất ổn, đóng gáy chắc chắn. Tiki bọc sách và đóng hàng cẩn thận lắm ạ. Quyển này được bạn mình recommend là rất ưng nên mình mua ngay.",294090,5
16671059,74021317,"không phải một câu chuyện đưa ta đến với những bài học cuộc sống hay triết lí nhân sinh mà là một cánh cửa dẫn ta vào thế giới nội tâm của một cậu bé 5 tuổi. Tâm hồn ấy quá đỗi đáng yêu, thuần khiết và cũng thật nhạy cảm. Tinh nghịch và mộng mơ luôn là đặc điểm của những đứa trẻ tầm tuổi cậu nhưng có lẽ cái nghèo đói đã quá *** khổ để người ta có thể bao dung thêm cả những trò tinh quái mà Ze zé tạo ra. Nhưng một ngày kia ông Bồ bước tới như một thiên sứ toả ánh hào quang rạng rỡ, lần đầu tiên có người yêu thích và hiểu cậu như thế. Dạy cậu biết thế nào là tình thương trên thế giới này, nói với cậu rằng cậu là một thiên sứ nhỏ bé chứ không phải con quỷ ranh mà mọi người vẫn thường nhận xét về cậu... Khép lại câu chuyện với nỗi buồn sâu lắng, còn cả sự hoài niệm về một tuổi thơ thật buồn nhưng cũng thật đẹp, mỗi khi nhớ lại trái tim ta lại khẽ động, bồi hồi, xao xuyến",26354573,4
18386009,74021317,Sách được đóng gói cẩn thận và giao nhanh chóng. Nhưng mình order 4 quyển với giá trị trên 200k nhưng không nhận được quà tặng như thông tin. Chỉ có vài bao lì xì. Nhờ Tiki hoặc Nhã Nam kiểm tra giúp nha.,11485785,5
17593171,74021317,"Ship của tiki mình chưa baoh có ý kiến gì cả lần nào cũng 10 đỉm. Cuốn này đọc đáng yêu thật sự :)) tâm tư của 1 đứa trẻ nghèo, đọc xong còn nhiều tiếc nuối ngẫm nghĩ lắm luôn :))",13434445,5
16621680,74021317,"-Nội dung rất hay, nói về Zeze và 1 cuộc đời có phần bất hạnh, sống trong một gia đình ""bạo lực"". Tình cờ cậu gặp được ông Bồ, và cuộc sống cậu đã có sự chuyển biến. Những câu chuyện xoay quanh về cậu, gia đình cậu, ông Bồ và Cây Cam Ngọt sau vườn.
 Nhưng mình vẫn chưa hiểu hết cái kết, chắc phải đọc lại lần nữa. 
3.5/5 sao

-Vận chuyển làm móp sách, móp phần góc (trừ 1 sao).",27118935,4
11112850,74021317,"Đợt trước mình có đặt 2 quyển của tiki nhưng một số lý do lúc đóng gói hoặc lúc vận chuyển mà nó bị gấp góc khiến mình hơi khó chịu chút xíu , may thật vì đợt sau mình ord quyển Cây Cam Ngọt Của Tôi và Hai Số Phận 2 quyển đều rất đẹppp nên mình đánh 5 sao không chần chừ . Về nội dung quyển Cây Cam Ngọt Của Tôi theo cảm nhận của mình rất rất rất là đáng đọc luôn , nửa đầu quyển mình còn cười chứ nửa sau mình khóc tới trang cuối :)) . Một cậu bé còn quá nhỏ tuổi tuy tinh nghịch nhưng rất là hiểu chuyện và thích tìm tòi . Những hành động , cử chỉ, lời nói của cậu bé đôi khi thoáng qua thấy chính bản thân mình trong đó . Mình thấy thích nhất là lời nói,suy nghĩ thốt ra một cách hồn nhiên từ miệng cậu bé Zezé này nhưng nó đáng để người lớn suy ngẫm . Cái nghèo đã đè lên thân xác nhỏ bé của Zezé nhưng nó đã giúp cậu bé này mạnh mẽ hơn. Cảm ơn tác giả và nhà dịch rất nhiều vì đã làm nên một tác phẩm tuyệt vời .",22259526,5
13930386,74021317,"Đúng là tikinow giao hàng thần tốc, mình đặt hàng hồi 10h thì 1h đã nhận được( ship đến HN nhen) . Cộng thêm dịch vụ gửi thiệp lại quá ưng nè. Có điều không đc chọn thiệp nên hơi buồn xíu. Sách bìa đẹp, nội dung thì đã đc mn cmt nhiều rồi nên mình đặt tặng bạn mình. Yêu tiki",8711284,5
13920783,74021317,"Cuốn sách này thực sự cảm động. Mình khóc suốt trong khi đọc, và mình cũng học được những bài học về tình yêu thương, về thế giới của trẻ em phong phú đến nhường nào nhưng lại vô tình bị người lớn phá vỡ.
Sách in ấn rất đẹp, mình luôn hài lòng với chất lượng của sách Nhã Nam.",1204076,5
13908153,74021317,"Quyển sách rất hay nên mình không bình luận gì về sách cả. Cái mình không hài lòng là thái độ và cách giao hàng của người giao hàng, lần đầu tiên mình bị vấn đề như vậy sau nhiều năm mua đồ trên Tiki. Anh giao hàng giao lúc mình không có nhà, ban đầu anh kêu mình ra một chỗ cách xa nhà mình để lấy. Sau đó mình nói với anh là giao tới nhà đi mình gọi người nhà nhận hàng giúp mình, vì đây là đơn đã thanh toán rồi. Anh bảo mình nhắn giúp cái tin ""đã nhận hàng"" cho anh, gọi 2 lần để nhắc mình chuyện ấy dù mình chưa nhận được hàng. Lần thứ 3 anh gọi lại cho mình báo đã giao hàng rồi, nhắn tin giúp anh đi. Mình gọi về nhà, mẹ mình nói là đâu có ai giao hàng đâu. Mình kêu mẹ kiểm tra thì thấy có hộp đựng hàng nằm ngoài trước nhà, hộp thì méo mó, biến dạng. Cha mình đúng lúc về, bảo là anh giao hàng ngồi ngay trên xe rồi quăng gói hàng xuống đất. Mình không biết đây là giao hàng bên Tiki hay một bên thứ 3 khác, nhưng thật sự trải nghiệm này là lần đầu tiên mình gặp. Hy vọng không có lần sau.",7877467,3
13891267,74021317,"Lâu lắm rồi mới có một quyển sách làm bản thân xúc động và rơi nước mắt. 
Truyện kể về một cậu bé được sinh ra trong gia đình nghèo khó với đông anh chị em. Vừa mới lên 5 tuổi đã tinh nghịch và thường xuyên bị những trận đòn đáng sợ, tuy nhiên cậu cũng là người  có sự nhạy cảm với cuộc sống từ rất sớm. Cậu hiểu thế nào là cái nghèo và từ nhỏ đã phải tiết kiệm mọi thứ, cậu thiếu sự cảm thông và tình yêu thương từ gia đình sâu sắc. Mai mắn thay cậu có một cậu cam ngọt ở sau nhà và một ông chú người Bồ làm bạn tri kỉ. Chẳng may người chú ấy lại gặp tai nạn bất ngờ mà qua đời. Cây cam ấy cũng sắp bị chặt đi vì mở rộng đường. Từ đó cậu trở nên khác hẳn, ít nói và không còn mơ mộng.Cậu bé ấy sau này là một nhà văn nổi tiếng. Tên là JOSE MAURO de VASCONCELOS.
"" Ai ở trên đời, thì tức là người đó đều xứng đáng được sinh ra con ạ. Con cũng thế.""",1901059,5
17940402,74021317,"Sách ko đc bọc màng 
Sách bị tróc 
Dính vết bẩn nhiều 
Bị bong góc",2073971,3
15650339,74021317,"Giáo hàng siu nhanh. Đặt hôm 27, này 28 đã giao, trc hẹn 1 ngày lun. Sách mới, k lỗi, chất lượng oki. Có điều mk hơi k thích cách đóng gói lắm. Ngày trc mk mua hàng ở tiki thường có xốp chống xốc nhưng giờ ko có nên cảm giác k an toàn lắm, may mà mọi thứ oki",6964088,5
19939678,74021317,"Meaningful content, easy-to-read plot. The product was delivered to me with good quality cover and paper, well wrapped and protected.",29365830,5
18712506,74021317,"Giao ko seal ko bọc, sách hơi bụi nhưng may ko sao",26329039,5
13832457,74021317,"Theo mình cuốn này dc pr hơi quá. Cốt truyện hay thì có hay, nhiều phân đoạn rất buồn và cảm động, giàu tính nhân văn cũng như gởi gắm nhiều thông điệp sâu sắc về tình yêu thương và lòng bác ái. Tuy nhiên cách kể truyện ko thực sự lôi cuốn và phần kết cũng làm mình hụt hẫng khá nhiều. Mình ko thích cách Zeze cho cây cam ngọt ra rìa khi đã có ông Bồ làm bạn. Tên truyện là cây cam ngọt làm mình cứ nghĩ cây cam ngọt mới là chủ thể chính trong cuộc đời Zeze. Cho tới cuối cùng cây cam ngọt vẫn ko dc dành 1 thời lượng đủ dài để ra đi 1 cách trọn vẹn, mà kết thúc với nỗi ám ảnh của Zeze về ông Bồ, khiến cho sự hiện diện của cây cam trở nên mờ nhạt và luôn phải đứng sau. Có thể đó là chủ ý của tác giả nhưng mình mong đợi nhiều hơn vì tình bạn giữa Zeze và Pinkie rất đẹp. Nói chung đây là 1 cuốn sách nhẹ nhàng healing đáng đọc nhưng vẫn chưa thực sự xứng đáng với những gì dc ng khác ca tụng.",25822565,5
13800915,74021317,"Đây là 1 cuốn sách rất cảm động và đáng suy ngẫm. Một cậu bé đã bị cuộc đời đẩy đến bước đường cùng và buộc phải rời bỏ thế giới trẻ con quá sớm.  Nỗi đau mà cậu trải qua và những suy ngẫm của cậu quá thật và sâu sắc, ta sẽ thấy cảm thương cho những gì mà cậu phải trải qua suốt tuổi thơ của mình",22164094,5
16419338,74021317,"Mình thấy rất nhiều người đánh giá cao quyển này luôn. Sách trình bày đẹp, màu xinh, nội dung nhân văn. Mình mua tặng nên chưa có dịp được đọc, hi vọng sau này có thể tự thưởng cho mình 1 quyển.
Sách của mình hơi xước 1 chút ạ
Đóng gói hơi sơ sài nhưng thời gian giao hàng rất nhanh và còn được free ship nữa",11185167,5
18687058,74021317,"Sách siêu đẹp, nhã nam sale tết mua giá hời lắm á
Ship hàng siêu siêu nhanh mà không móp méo chỗ nào luôn. Ưng 😚🫶",28739564,5
19839974,74021317,"Câu chuyện kể về cuộc đời tác giả, vừa dễ thương và cũng cảm động nữa. Rất thích sách này. Sách in đẹp, giấy dày dặn",8728309,5
20122012,74021317,"Ấm tượng bìa sách, nội dung sâu sắc.",14356611,5
13289189,74021317,"Về nội dụng sách thì khỏi phải bàn cãi rồi. Ở đây mình chỉ muốn nói đến cách làm việc của Tiki thời gian gần đây. Mình đồng hành cùng Tiki cũng 4 năm hơn rồi, khoảng thời gian đầu rất thích Tiki, vì: sách đc đóng gói kĩ và đẹp như quà tặng, đặt đc giao luôn một lần, bookcare cuốn nào cũng được bao rất đẹp... Tuy nhiên, dạo gần đây mình không biết nên gắn bó tiếp nữa không. Sách mua mấy cuốn giao riêng, tiền ship cao hơn, đóng gói sách thì cực kì sơ sài, bookcare bao không chặt, dư bìa nhìn không có thiện cảm và không phải đặt cuốn nào cũng sẽ được bao. Thật sự thất vọng 😔",5817766,3
17134594,74021317,"Chưa đọc nên k đánh giá về nội dung, cơ mà đợt này tiki đóng hàng chán quá, hộp to hơn sách rất nhiều, cho 2 tờ giấy chèn vào cho có chả có tác dụng gì. May Nhã Nam bọc màng nên không sao",26874988,5
13260832,74021317,"Quyển sách dễ thương cùng với lối hành văn giản dị về “ông cụ non có óc tưởng tượng siêu cấp vũ trụ” chưa tròn 6t, lắm lúc làm chúng ta giật mình vì những gì chú phải “trả giá” cho cái sự “quậy như quỷ sứ”. Càng về cuối chú bé càng đấu tranh dữ dội và kết lại với nốt trầm hoài niệm yên bình. Sách rất hay, mọi người nên đọc!",11001563,5
15578002,74021317,"mình chờ và mong muộn nhận hàng khá lâu nhưng khi nhận được thì sp bị df như này, thất vọng và bực bội vô cùng, thêm cả làm ơn bán sách thì đầu tư mút hay bọc chống sock dùm",12890987,1
13329523,74021317,"Chàng trai Zezé, cậu bé mang quả tim tràn đầy tình yêu nhưng lại thiếu đi tình thương của người thân. Mặc dù mới 5 tuổi thôi nhưng những câu nói hay suy nghĩ của cậu bé làm mình trái tim mình quặn đau. Cảm ơn Cây cam ngọt và ông Bồ đã ở bên cậu bé, chị Gloria và Luis nữa.",1068312,5
18787040,74021317,"tốt, hình ảnh mang tính chất nhận xu",26559938,5
13185543,74021317,"Mội tác phẩm hay ,đáng đọc, thể hiện rõ cái đói cái nghèo và sự *** khổ của những đứa trẻ nghèo của brazil như Zeze’ ,từ đó thấy được sự sâu sắc của tác giả 
Chương 2 phần 4 đọc có ấn tượng khá mạnh và xúc động đến mình( như một bạn đã có đánh giá phía trên)
Sách vẫn mới nhưng thiếu seal giấy như mọi lần nên cho 4 sao 🙂",14230900,4
19617689,74021317,"Nội dung rất hay, đọc thấy thương cho tâm hồn bé con Zezé. Nếu mn muốn tìm 1 khoảng lặng, mình recommend đọc quyển này nha",1841003,5
16051648,74021317,"tất cả đều ổn nhưng gói hàng sơ sài quá ạ, kiểu shop chỉ gói một cái hộp ở ngoài còn ở trong thì để sách như vậy luôn ko có màng bọc ở ngoài hay gì hết, mình cứ nghĩ ở trong có một lớp bọc sách ở ngoài nên lấy dao rọc giấy unbox siêu nhiệt tình luôn á, mở ra cái thấy bị rách tùm lum vì mình rọc nguyên cái hộp để lấy sách ra dễ hơn, nhưng sau tất cả mình vẫn cho 5* nhaaaa",27330626,5
19606280,74021317,"Chưa thấy cuốn sách dịch nào mà như văn lớp 1, viết lủng củng chả đâu ra đâu, k hiểu sao mà có thể dịch còn thua cả google???",1076614,1
13459484,74021317,"Mình hoàn toàn không có để ý kĩ cuốn này, mình mua rồi mới biết đó là truyện. 
Thực sự mình đã bị mê từ những từ đầu tiên của cuốn này. Kiểu như bắt được sóng, quá tuyệt vời là 3 từ mình dành cho tác phẩm này. Từ giọng văn, cách diễn đạt,... tất cả đều rất cuốn, dí dỏm và hài hước hấp dẫn đến kì lạ.",14401296,5
16245980,74021317,"thật sự rất không hài lòng với cách gói hàng của tiki trading luôn ý, dù sách không phải sản phẩm dễ vỡ nhưng mà ít nhất hãy cho nó vào một cái túi, túi gì cũng được, không cần thiết phải túi chống sóc, mik mua ở đâu cũng được còn ở đây thì k, nên sách về bìa vừa bị nhăn ở góc , vừa bị xước , lại còn bị bụi bẩn bám vào nữa, một cuốn sách mới mà mua như sách bán lại",19350509,1
